locus_tag	LB24H	X6H	X12H	X1D	X2D	X3D	X5D	X7D	X14D	X1M	X2M
B4U62_04090	2.3477120298880025e-05	0.0003208906878018799	0.00032741274150070363	0.0003115648615587402	0.00016228300652371483	0.0001699362374482251	0.00015861779733661392	0.0001844795691900068	0.00021606248071580613	9.819966974166236e-05	4.8165681945597936e-05
B4U62_04095	2.0681952535649306e-05	6.63923319377552e-05	9.188539015586112e-05	9.30719250315938e-05	5.150270862672027e-05	3.819645910518383e-05	4.481210348214728e-05	4.662528121112393e-05	4.026682938369558e-05	1.6214275777900737e-05	3.6806901078029423e-06
B4U62_04100	7.678767017707125e-06	1.4114019330976889e-05	9.477153059779577e-06	1.0612529286229973e-05	1.1490666243579722e-05	1.329153490320787e-05	1.1747917083047574e-05	1.368515567267785e-05	5.308191711261539e-06	5.729065645152106e-06	1.4503671734318713e-06
B4U62_04105	3.356959114478313e-06	2.464818344702824e-06	1.993981620505073e-06	2.5420743605394125e-06	3.295907820765034e-06	3.851653753098327e-06	7.466016642046562e-06	9.194897499240171e-06	1.397887590464235e-05	2.237306447225102e-06	2.195150316545534e-07
B4U62_04110	3.524506322754484e-06	2.310033434331752e-05	8.868309434275287e-06	9.98826285762823e-06	1.003428518961901e-05	6.175760549680182e-06	8.256215848917255e-06	6.878310081488653e-06	9.537713449111653e-06	3.2144983710355652e-06	5.687714405615189e-07
B4U62_04115	1.2822046620904549e-05	8.587408545574798e-07	1.2336943885552345e-06	5.58085101983604e-07	8.947106956949634e-06	2.434552085122591e-05	2.4690666640178138e-05	2.67776043788812e-05	5.1604238680410095e-05	9.396731459582497e-06	2.1414084067242663e-06
B4U62_04120	7.02100140749362e-05	0.0003010377416933284	0.00013843266280932174	0.00014658116577616345	0.00010382038109632468	7.977194753664004e-05	9.127859870599849e-05	7.109882656150776e-05	5.004336764660721e-05	5.6993185735330254e-05	1.1485095054613633e-05
B4U62_04125	6.7742206271246865e-06	4.291683706070793e-07	6.621671044258884e-07	1.5158219394030332e-07	0.00014909320165726713	0.000157271435137777	0.0004266353260691165	0.000504452955797579	0.00030933983953285426	3.219235387951673e-05	3.5036320738589507e-06
B4U62_04130	7.909072893086522e-06	4.529715832152546e-07	8.386719120625927e-07	7.252856630587371e-07	0.00010342378911269842	0.00013414131658403197	0.0003232123510497823	0.00047450414885325356	0.0005481658686630173	2.7684815209537063e-05	4.034133859876735e-06
B4U62_04135	7.857039518789899e-06	5.699892422125271e-07	9.72013389309386e-07	6.899786842440557e-07	0.00011514245956182591	0.00014464394779039035	0.00032952071027647726	0.0005228256379681262	0.0006402974504151154	2.9103421531395126e-05	5.877803808118637e-06
B4U62_04140	1.0907318764906746e-05	3.4162258785706686e-06	3.689837007673242e-06	4.250400289425679e-06	0.00015247754537558994	0.0002381076232160839	0.00046200187645474686	0.0005562326183067114	0.0004695078992023262	4.1039107617399175e-05	5.580038590913468e-06
B4U62_04145	1.838705539401786e-05	9.119827875400437e-06	7.827832356359426e-06	8.869015947176528e-06	0.0001524423330981071	0.0002481959317745043	0.00047362170962902923	0.0006124382119618392	0.00042458109645741047	3.998481022755579e-05	7.289024769042224e-06
B4U62_04150	5.549696238190748e-05	6.279004200163607e-05	8.106818210767489e-05	8.47547806093777e-05	8.022498663727985e-05	6.745869076752416e-05	7.242069369208499e-05	6.450432495725768e-05	0.00019383560430062945	3.096920063191788e-05	4.853423809630552e-06
B4U62_04155	1.2922261726726481e-05	9.525335388017023e-05	6.661949698198282e-05	0.00010641504364271993	0.00010232783753687182	9.681386203052367e-05	0.00011516520045303405	0.0001188716373838176	3.582428676670481e-05	4.6586939281373835e-05	8.431795601476814e-06
B4U62_04160	8.179824387355964e-06	0.00028325953275864233	6.990163573941935e-05	5.019929799321738e-05	2.3730627946081026e-05	2.267396428882971e-05	3.212788764200554e-05	2.6331270151707027e-05	3.638441185136894e-05	1.0309647268199131e-05	1.31851561221079e-06
B4U62_04165	3.159444462582172e-05	0.00010711106484112287	0.0006785953507055832	0.00012796999231015806	2.2251993116044643e-05	2.1491425222061004e-05	2.2518448209752367e-05	2.6713714162625067e-05	1.0847014739238553e-05	7.040303141199431e-06	9.191627354259597e-07
B4U62_04170	5.350165312337397e-05	0.00013215806318393896	0.0008470696497960109	0.00015869916280213467	2.6320688568652876e-05	2.549236818258766e-05	1.7822698480813698e-05	2.7901755827900243e-05	1.005047832061195e-05	1.0095163237479099e-05	1.1319938914590223e-06
B4U62_04175	0.0002254489298656848	8.30998181320937e-05	0.00015720586020753752	7.571169677332584e-05	6.92816390657242e-05	5.931842731328657e-05	4.221160043293937e-05	5.036536884808449e-05	7.4893759417072e-05	3.198483486678077e-05	7.670830828373016e-06
B4U62_04180	0.00019637325616089624	0.00015412838231735734	0.00036230240134592953	0.0005376030367569368	0.000816514464422578	0.0010017291546528312	0.00036987981221148827	0.00029461892831512184	8.077365439479087e-05	0.00010250317088578605	1.4445267687066383e-05
B4U62_04185	5.8102189592675884e-06	2.691883248678244e-05	2.782970997349915e-05	2.357586888731099e-05	3.957105279681469e-05	3.546602819413379e-05	4.8713829951637986e-05	4.0376244309320856e-05	3.0333321827994974e-05	1.365224153738373e-05	2.304129410274744e-06
B4U62_04190	7.588645449847014e-06	1.1721897143960997e-05	1.1983287442260552e-05	9.996024779237134e-06	8.976634601672804e-06	1.0269353909545846e-05	1.0753139563759348e-05	9.156980781267763e-06	8.433274990566851e-06	3.0149471598979077e-06	1.7389792809913619e-06
B4U62_04195	3.722130273769782e-07	5.687077285939953e-07	1.981838164654949e-07	1.4771374648605128e-06	1.085912629732428e-06	1.387833199298651e-06	1.8615985966421118e-06	1.1919672442805902e-06	1.0140875878403864e-06	4.960972177360549e-07	0
B4U62_04200	1.5246418236787747e-06	1.358883370726999e-06	9.643620315220874e-07	2.7255644487342996e-06	9.398402769821791e-07	9.474630495211926e-07	1.672018019274817e-06	1.3190571009300807e-06	1.6487047816243326e-06	5.306431958162087e-07	7.809669395402387e-07
B4U62_04205	3.9488490111088445e-05	0.0001019171515940706	4.340563206658568e-05	5.541073956522981e-05	4.989814631346071e-05	4.302650600031798e-05	4.176046387790528e-05	3.296067000104444e-05	3.9051331559464965e-05	1.878270817708085e-05	3.834111294698511e-06
B4U62_04210	8.711518617650325e-06	7.159042608640391e-05	3.1918661246189763e-05	3.1613129969645476e-05	2.7854452331399165e-05	2.2656748504219524e-05	2.8274401263874888e-05	2.3470119451031823e-05	1.8468316972568723e-05	7.789939493836698e-06	9.694762008085718e-07
B4U62_04215	5.467535266287337e-05	2.9944942850229457e-05	2.6924470141824758e-05	2.9129425339567307e-05	4.220240277312379e-05	4.147175958265314e-05	3.743437392791341e-05	3.9773555322541444e-05	3.971913553807904e-05	2.5175945674514535e-05	2.9980744256175565e-06
B4U62_04220	0.0003398983635779182	7.164657544019724e-05	6.805321754809969e-05	4.8025014083781764e-05	0.00014014021872764545	0.0001345770215196477	0.00011996688885760785	0.0001230034237400632	0.00040868445511032614	0.0001728259495162895	3.2965992694945655e-05
B4U62_04225	6.098567294715106e-06	1.4494755954421323e-05	8.969391241661849e-06	1.3962882249199216e-05	1.4607226442397865e-05	1.496409786650437e-05	9.54619483466914e-06	9.584129786811662e-06	5.196831045990331e-06	6.960758259198602e-06	2.6032231318008e-06
B4U62_04230	4.9997263407123894e-06	2.224772058413132e-05	1.128256057997385e-05	3.2100415959987064e-05	2.245129127907491e-05	1.7833455058630094e-05	1.3313071715376397e-05	1.2891989703496737e-05	6.5984204444990145e-06	7.152600914613585e-06	4.0909619535621375e-06
B4U62_04235	2.5993893387310267e-05	7.67228097029785e-05	5.6209659066832464e-05	0.00033874838442210395	0.00032833380448092506	0.0002877336556127889	0.0003016426790014402	0.00012524704367966003	3.342678869379322e-05	6.65272395881248e-05	2.122053610308102e-05
B4U62_04240	0.0002881839342386748	0.00012672120381174403	0.00015411961130463309	0.00015620630244084184	0.00018432722934028653	0.0001758981119914462	0.00016702374165543255	0.00016148420700195414	0.000320001881934061	9.455681725136083e-05	2.022909121295985e-05
B4U62_04245	6.551395045939467e-05	6.144384705721776e-05	4.874817754858572e-05	5.489408463487831e-05	6.49423437366127e-05	6.889390590256281e-05	7.476223325466416e-05	7.29857199726609e-05	0.00020012135565006188	4.52202988923657e-05	1.373940639742044e-05
B4U62_04250	5.601917503049683e-05	5.542542219214358e-05	2.9279582106257052e-05	4.409271871937171e-05	4.9544149955436996e-05	5.1038189182590805e-05	5.861477954173491e-05	4.4992247800609776e-05	0.00012670309752607297	4.093471501040955e-05	1.0456539382107634e-05
B4U62_04255	0.00018093568537415813	0.00036452591375567153	0.00013505537211749735	0.00014103619858024774	0.00028320322067856894	0.00031934601880206605	0.0003191404454933327	0.0003368771654223463	0.0003251500827357192	0.0003644455576080153	0.00011771840906386287
B4U62_04260	7.108582149725618e-05	0.00012077893383827268	2.8436919417322095e-05	4.269841823847255e-05	0.00015959455760353202	0.0002513473114298909	0.00028637591745011166	0.0002775119402605575	0.0003881564041063917	0.00039777415129755114	0.00015913947457428044
B4U62_04265	5.75907526328033e-06	3.5013968314084377e-06	5.613129751627918e-07	2.546352612415073e-06	1.0434589120055953e-05	1.4516487437306875e-05	1.3689398251736102e-05	2.0401796493624053e-05	1.7761621170046953e-05	6.169763002471501e-06	2.9007343468637427e-06
B4U62_04270	0.0013227790485420788	9.811676886637712e-05	0.0007995101661991569	6.266177769535254e-05	0.0023615701525347118	0.0032227057173123356	0.004702641988727182	0.002245118257307724	0.002234534437131012	0.004047078419180968	0.0015186844685666273
B4U62_04275	1.0482968801921184e-05	0.0005730020993179848	1.1844012377674503e-05	5.661828977936525e-06	2.954357773297414e-05	6.14830602015407e-05	4.747895728462381e-05	3.075615243377687e-05	5.883153264943849e-05	2.6027313758644564e-05	5.9806114324886736e-06
B4U62_04280	4.772912108709812e-05	3.214594462926382e-05	8.691712915729064e-05	2.4504733168616656e-05	2.4090333140737664e-05	4.574525667281156e-05	3.8934615659750235e-05	3.322151328939567e-05	8.451416904127575e-05	4.160363213997075e-05	1.729540145019387e-05
B4U62_04285	7.195154737438527e-05	3.587938307975831e-05	3.5091898551506354e-05	3.881955780725328e-05	4.662161639188207e-05	4.704511738709104e-05	5.170101561105302e-05	6.64182902961142e-05	7.942825085982126e-05	4.0154590148681966e-05	1.084436597446299e-05
B4U62_04290	0.0001369765316233585	2.0629115926121365e-05	1.7595380880318943e-05	2.083086581483596e-05	2.6624667582290996e-05	2.774005718591317e-05	3.1675059117491194e-05	4.073079259538486e-05	5.928508227619634e-05	2.6690340389546272e-05	4.830297722971343e-06
B4U62_04295	0.00017494189553555583	3.135623377952558e-05	2.224984934481053e-05	3.096303158408728e-05	3.498611873804257e-05	4.2994096694054065e-05	4.86563698206102e-05	6.605728324455824e-05	0.0001317396670158548	4.978227522619195e-05	1.2056177129152431e-05
B4U62_04300	2.204290145079052e-05	5.5278219425651235e-06	3.004187711101068e-06	3.918783907857623e-06	4.6780982643388435e-06	5.207855532492137e-06	4.645521541663887e-06	6.82497373741306e-06	1.5355207979266412e-05	5.9138742143505404e-06	1.4971532112845167e-06
B4U62_04305	4.6272399901536493e-05	3.961639498054771e-06	2.2080395042938404e-06	2.4963408767540996e-06	1.5467273913590177e-05	3.704401757014751e-05	4.608615635249419e-05	4.208638339541137e-05	6.530914591733497e-05	2.1140169080166454e-05	9.961012285456633e-06
B4U62_04310	1.5319020228391506e-05	3.1496728058099483e-05	1.9674417931385552e-05	2.555659132449564e-05	3.115999110053933e-05	2.632593759026745e-05	2.7524042108265174e-05	2.672032813026938e-05	7.416620307063336e-05	1.4475213198106185e-05	2.008200701674902e-06
B4U62_04315	1.7385529991111165e-05	3.7736281963056825e-05	2.1257893477465184e-05	2.856994829266153e-05	3.61288902462186e-05	4.123523967698773e-05	3.1894040304644574e-05	3.921614111373874e-05	9.428859110833752e-05	2.1594870925390115e-05	1.7656643850474956e-06
B4U62_04320	5.9079476690514584e-05	5.792323110051643e-05	4.1072256882632864e-05	5.6877462861384025e-05	4.783643989860345e-05	4.25644538957045e-05	4.0248821465091437e-05	4.733394814797032e-05	6.390697637636755e-05	1.7119702745596547e-05	5.487875791363834e-06
B4U62_04325	0.00015252904978868155	0.0001731436861310165	0.0001371572365049064	0.0003237927473168306	0.001641077484343417	0.0021900196449226093	0.0017094130657580773	0.000785217487091056	0.00011676335308309132	0.0002108499202854059	3.79617842785212e-05
B4U62_04330	8.029780271374871e-05	0.00022635114432395412	0.0001364978267140177	0.000261726470604435	0.0003897208525084889	0.0005630399008174228	0.0006049479439626639	0.0004447860544336236	0.0001836278373272546	0.0001331914421498687	3.904834697701199e-05
B4U62_04335	0.00010317842916375478	0.00018847644275827595	0.000164768141385774	0.00012831076132491635	0.0003206372498140102	0.00042839767370541184	0.00046751655270756745	0.0003965504740686632	0.0003116572461304227	0.0002584586125755483	0.0001717234733343337
B4U62_04340	0.00013201336256842076	0.00017771607371688903	0.00014348416709206838	0.00018868042008525303	0.00019470268662751783	0.00023037753541717753	0.00026842372483916065	0.00029049647296067264	0.0002659114509612321	0.0001256163747303194	3.070137232720587e-05
B4U62_04345	8.525792267487873e-05	1.972116452880998e-05	2.2305927960901646e-05	1.766283908860687e-05	6.118851216102226e-05	9.353321760394646e-05	9.835692488276394e-05	0.00011554846265279434	0.0003715119490296441	7.245726086787721e-05	2.474268767391057e-05
B4U62_04350	0.00011654399418259489	0.00043808846862671734	0.00018980573504417768	0.0002259146037979985	0.0001607610730999496	0.0001668292937596917	0.00015367852018758694	0.0001030311225918014	0.00011354321274735265	0.00011275106624702805	3.811118664956367e-05
B4U62_04355	7.417826129540737e-06	1.2536970751846088e-06	4.127952344342967e-07	8.856878651878515e-07	1.343938258436948e-05	3.2410366150032125e-05	2.789149099520721e-05	1.777865810754644e-05	1.0574421432710743e-05	1.289693680266354e-05	4.4141609626187394e-06
B4U62_04360	1.0086688909834172e-05	1.5454975483503047e-05	1.525258960003909e-05	4.315192976764491e-05	7.896571487519464e-05	9.269312633145967e-05	8.601575446944153e-05	6.794061642622748e-05	0.00010953809071899606	3.370191900145696e-05	1.767012220455926e-05
B4U62_04365	0.00015014222278990214	6.337507506634208e-06	8.300487488046377e-06	1.0733801382529415e-05	0.0001452690407786267	0.0004308182625695836	0.00023978747025389234	0.00030552746839415933	0.001837996642230588	0.00045961008426909664	0.00010178381833211298
B4U62_04370	0.0001813622329353141	7.519412398658869e-06	9.885636475109895e-06	1.0112393829503605e-05	0.00011700618757504599	0.0003695499226118852	0.00019585919964969068	0.00021880346166262856	0.0007508624689568749	0.00030394563696667577	0.00011278119780925943
B4U62_04375	3.214852630396115e-05	1.3559859648192654e-06	2.2782497156568483e-06	2.3076692211807357e-06	2.103184858639719e-05	0.00010423255225312755	4.9312053822194556e-05	4.9893613978879394e-05	0.00032307224884714676	0.00013960766261757643	5.758174151236984e-05
B4U62_04380	4.420350025376331e-05	2.202449930736744e-06	2.709243276584141e-06	2.433916263295449e-06	3.217915462643923e-05	0.00012915274883616067	7.822424795951748e-05	7.52874375656969e-05	0.0008671391788552095	0.00017165285784360727	4.208701834176845e-05
B4U62_04385	1.4687728683541074e-05	6.283119972131413e-07	8.0488582008361e-07	8.318569710071995e-07	1.1733302396140432e-05	4.267823343494968e-05	4.452909870739839e-05	3.579007383737609e-05	0.00024431576678546487	7.73929669792291e-05	1.9910098785477256e-05
B4U62_04390	1.5822609838942395e-05	1.0716095735184095e-06	1.2963289252569773e-06	1.167754064292262e-06	8.493891263042711e-06	1.0800274125009106e-05	1.809045398349145e-05	1.963070627320488e-05	0.00016683102347407171	3.272081035917265e-05	8.794583115332113e-06
B4U62_04395	2.515749438596887e-05	1.850071004985716e-06	2.403595895069063e-06	2.430170048758242e-06	1.1420787422782254e-05	1.5582563997730254e-05	2.393003431153359e-05	2.682614775941365e-05	8.46769061465171e-05	3.3830258081544376e-05	8.02089177050935e-06
B4U62_04400	4.7114058847878064e-05	0.00014786701302495352	6.640782558489774e-05	7.299412008614861e-05	8.745862574376822e-05	7.772849428692468e-05	9.840169704891583e-05	7.800429055106875e-05	0.0001475552112053989	6.881043483153139e-05	1.8860841736511597e-05
B4U62_04405	0.000131415811565242	0.0007441697385715275	0.0003141900885296466	0.0009163075343423793	0.00010810882828759372	9.784508950280593e-05	0.00010469853686239833	7.26214097410684e-05	7.559282348518903e-05	5.580578427460707e-05	2.268321993763718e-05
B4U62_04410	0.000653329599615294	7.953975261937477e-05	3.879538992335824e-05	4.310094111908859e-05	6.574684885006739e-05	0.00010203846758889905	5.252609235148885e-05	0.00012550798594317342	0.000284716718703385	4.080562324806177e-05	1.8126119889971576e-05
B4U62_04415	0.001133249811419049	5.598414568598414e-05	0.0002720511100728966	4.4627405322789144e-05	0.0005688043738762302	0.0009784587980983296	0.0009272953945833888	0.0009357367749953699	0.00822608489033815	0.002680541106459483	0.0006943653801868288
B4U62_04420	4.659694574467464e-06	5.4185168793450975e-05	2.747338684260662e-05	3.2065170395734685e-05	3.076019204259324e-05	4.328020756440032e-05	3.199661283635933e-05	3.6075048813749296e-05	3.2469067321094246e-05	1.6959196142357864e-05	1.8412721798732095e-06
B4U62_04425	1.2691295487599257e-05	0.0003419935453275168	0.00015200756521866938	0.00022905753750979184	0.0001840638665307417	0.0001758596693583506	0.00016817213233742126	0.00014023042601887825	5.802129582215327e-05	7.64365083083966e-05	1.579288699959154e-05
B4U62_04430	0.0006116953633480488	4.7457957797465976e-05	5.5097626896516724e-05	2.2198314709554925e-05	0.0002936121770006405	0.0006556009717318184	0.0006050515586616245	0.0005411607113981408	0.0009807130038146706	0.0006331553495047802	0.0001937394927465812
B4U62_04435	0.00079066574052036	6.187845829477301e-05	8.464300968512001e-05	3.66063915085742e-05	0.00026483586421852334	0.0007117048578631995	0.000552709777093066	0.0005752708704624238	0.0011034116658087479	0.0008404396365287997	0.0003434794782688192
B4U62_04440	0.0006676043516586709	7.755157979552476e-05	8.416853977295509e-05	3.95404349736671e-05	0.00025296430885453667	0.0006357335965547408	0.0004407220013868523	0.0005001123146917983	0.0015766656473411244	0.0008647269972876426	0.00031546537012848614
B4U62_04445	0.00022131424871949982	3.863305915663281e-05	1.570558711295074e-05	2.143031935758064e-05	5.476533179075162e-05	0.00013998041457403057	7.72301710821367e-05	0.00012097907178142639	0.0003371046424424546	0.00014880751334103153	4.27858316162402e-05
B4U62_04450	4.5924140888641136e-05	5.3410344714399e-06	3.4191017481237697e-06	1.938700284452386e-06	4.95745851958054e-05	0.00016281560341615772	8.542759582161281e-05	9.941582483298804e-05	0.0004865876854176052	0.0001692785611418772	3.357270377591733e-05
B4U62_04455	9.472074110981036e-05	2.0958396891014623e-05	1.4665581083147241e-05	1.1717589595724946e-05	7.64209305764401e-05	0.00027459981907707834	0.00020955370288061476	0.00018392733112410458	0.0003141595122575263	0.00012198385736879926	4.290897599889007e-05
B4U62_04460	5.2384016347606285e-05	0.00010304431852098382	0.0001343792160365796	0.00011476821947248823	7.14561351799758e-05	4.9035969058757643e-05	4.016945527003498e-05	4.20821462577152e-05	3.185714259681023e-05	2.125384550317582e-05	6.06986404254762e-06
B4U62_04465	1.9502370279356317e-05	6.590424058010561e-05	3.50996654053871e-05	4.3545430259214444e-05	3.575401489389386e-05	2.9277621559669644e-05	3.67247730698447e-05	2.651939613185423e-05	3.5105321841975044e-05	1.1778638459263746e-05	1.520170941137149e-06
B4U62_04470	7.911350851869094e-06	5.845077134730782e-05	2.01987667136365e-05	2.0699382526728998e-05	4.5348265759719536e-05	3.9383100271818e-05	4.0078416238675564e-05	5.1113642059195974e-05	3.208550921040738e-05	1.9582445677862684e-05	6.550045299369749e-05
B4U62_04475	6.206370251944922e-06	1.2082885036680755e-05	8.624699760060793e-06	8.281352552849969e-06	2.2492086628687118e-05	5.16941582019064e-05	6.240933924975025e-05	5.6483623918918294e-05	1.8118042783066266e-05	8.988774135189724e-06	7.537514249805035e-06
B4U62_04480	3.0243149128323607e-05	5.641699561254231e-05	5.101387436768545e-05	4.3726445422709846e-05	4.7609049846708864e-05	4.070315239078617e-05	3.444613021178865e-05	5.7992459771096523e-05	3.5874430900055955e-05	1.7197945651488476e-05	2.546986255782795e-06
B4U62_04485	1.098377380475255e-05	6.403829136257752e-05	3.322227198593595e-05	3.341913682027623e-05	5.983265473926742e-05	5.858282468070746e-05	6.6417183931699e-05	4.844237203165715e-05	7.086886846848736e-05	4.041194766618837e-05	1.243689851217826e-05
B4U62_04490	4.404520823960915e-05	4.8054322056482846e-05	4.2842433165665304e-05	3.9244749136522475e-05	5.1965025020880016e-05	5.3159914643100716e-05	4.721593106652177e-05	6.097450495265207e-05	8.360401945236933e-05	3.427646112484161e-05	5.0762851070115555e-06
B4U62_04495	0.00019933422223641418	9.995321409443991e-05	6.921220188105495e-05	6.398099391550942e-05	5.743088010489911e-05	5.5096903717017394e-05	5.521666271393634e-05	5.707591145591934e-05	7.79457888191319e-05	3.223602082661762e-05	8.261192037106595e-06
B4U62_04500	8.908019643965908e-06	0.00015784750500773774	4.5306878006400735e-05	0.0004967041924694421	0.0002722338593810253	0.00014768210225148254	7.980189839318903e-05	7.226803651840551e-05	4.470340609090471e-06	3.1750016349797105e-05	1.41451540060547e-05
B4U62_04505	5.674536030869889e-06	5.9754455036366095e-05	3.0602377721032386e-05	3.8969643172198666e-05	3.190032117933702e-05	2.3277588584040834e-05	2.7150290143659972e-05	2.0408969377580802e-05	1.1288981308078925e-05	9.538529304434459e-06	2.2422854460419095e-06
B4U62_04510	9.625773986139755e-06	4.4150063357626846e-05	4.7988187449383776e-05	4.706898908022929e-05	4.0212076240376785e-05	3.222001827345254e-05	3.057467652199762e-05	3.415921117534436e-05	3.758238080941352e-05	1.4464212601820574e-05	4.572018374526955e-06
B4U62_04515	2.0682097782077302e-06	2.96692349365189e-05	1.7442374135356044e-05	2.7169460631256554e-05	2.0671684625413675e-05	1.5101737128455207e-05	1.4818441436912131e-05	1.4970724592469082e-05	3.524807144236914e-06	5.150410854237081e-06	7.062657540189982e-07
B4U62_04520	7.936685300053926e-05	2.1156268047246688e-07	9.414015117741774e-07	3.6594289040695625e-07	0.0003854376896410051	0.00047136117643814193	0.0002980813627836267	0.0017433195746986978	0.00017937469170836772	9.715536739686495e-05	6.322558696158096e-06
B4U62_04525	0.00014555321147699087	5.317683892361774e-07	5.84802631360335e-07	5.642064097479464e-07	0.0003742555412013781	0.0004336093650104642	0.0002734411541008287	0.0017749263115295383	0.0003355133990815394	0.00011351123196334367	6.867044576248861e-06
B4U62_04530	0.00031166256757866537	1.485686245365989e-06	1.6338564744584773e-06	1.7358594250047638e-06	0.0004841441539111463	0.0006391930429548228	0.00037521570013320703	0.002654865896451225	0.0003742656127136379	0.00015713566824840936	1.0686916014761158e-05
B4U62_04540	0.0005226690871589528	5.056538227944807e-06	2.308952200823842e-06	2.3387681738314124e-06	3.7004934984332036e-05	6.847531217801926e-05	6.32949666748078e-05	0.00012776482852731603	0.0005015928713790684	0.00011712368577629031	1.836174414945436e-05
B4U62_04545	0.0007778383775114969	8.45827626724548e-06	2.9680531017862855e-06	4.724311711139445e-06	7.452413794729804e-05	0.0001974757923492306	0.00022605389368496513	0.0003027861682082546	0.00024340073945145662	0.00017748351570442966	0.00038241347806153704
B4U62_04550	0.0003514953770178632	0.00016261421988606302	5.1690379344096033e-05	7.752079393383686e-05	0.00010485730979774803	0.00010648623346573197	9.121314300058484e-05	0.00011909886478579605	0.0004412632575773125	4.588060123656073e-05	9.96797802831359e-06
B4U62_04555	8.118136420633834e-05	0.0001087309704368075	2.064869291023766e-05	3.46954799463361e-05	5.862272124649204e-05	7.615621296086053e-05	5.6977680542613555e-05	7.504658988350466e-05	0.00010067586418506752	2.4033848035771274e-05	5.308533445240834e-06
B4U62_04560	6.336826733827636e-05	9.410737002435634e-05	2.3051363398640915e-05	3.06179732598774e-05	5.347243965440476e-05	6.63529767906616e-05	5.048415696907185e-05	6.792718567499296e-05	7.433142967077725e-05	2.5806858150122672e-05	8.296724045868347e-06
B4U62_04565	4.5937775781154795e-05	8.33062117443372e-05	1.9030652979645333e-05	2.446039231122629e-05	4.972669180232172e-05	7.337143179883642e-05	6.0562310907869186e-05	6.358245064641031e-05	7.110198974634424e-05	2.03409373987732e-05	6.979892022140888e-06
B4U62_04570	2.299889719085555e-05	5.094139149028819e-05	1.0447255341489306e-05	1.4716104661704446e-05	2.6098869093620794e-05	2.949443184306051e-05	1.879544961667163e-05	2.8106178611768233e-05	3.934306797758558e-05	1.001074291087285e-05	2.9860500629479684e-06
B4U62_04575	2.0638326146559674e-05	4.064366518027041e-05	8.601296743952076e-06	1.0430298583035163e-05	1.675600950962513e-05	1.6079515395100245e-05	1.0364440106212215e-05	1.724572941101731e-05	2.3682161560062625e-05	5.170848992547545e-06	2.7073520570728247e-06
B4U62_04580	0.000498415576439417	3.0654843683713985e-05	1.0628456821634676e-05	1.7224660782647756e-05	0.00013141232017186384	0.00012697478694994382	0.00012371439633844828	0.00018975853647337166	0.00041487989431688346	0.0001301408675987988	3.7271213319035934e-05
B4U62_04585	9.383550053869073e-05	1.5082463496270765e-05	1.2720227579084064e-05	1.3036068678866073e-05	4.955215692755054e-05	5.926660040357866e-05	6.0022318987733894e-05	9.30373282656713e-05	0.0001348709979733916	6.634309863834056e-05	2.579947254387048e-05
B4U62_04590	3.1100781428543255e-05	3.1927876600089987e-06	3.3246049354424283e-06	2.586658271594948e-06	3.1557050631923285e-05	4.0053641530989855e-05	3.9376688649390385e-05	7.742465468186572e-05	0.0002418809864793669	4.96151774782083e-05	1.4998115088897814e-05
B4U62_04595	7.040634840070406e-05	2.3149110129718555e-05	1.6310256965515467e-05	1.8397705554364923e-05	3.169956798570836e-05	3.783084604873897e-05	2.968147072579958e-05	2.796217213260843e-05	6.619452962885791e-05	2.6920435299944307e-05	1.0895441205293088e-05
B4U62_04600	0.0006543810037566671	3.62833482579981e-05	4.7598040699638145e-05	3.273298467327426e-05	4.9729014885039596e-05	4.949202438680713e-05	3.980497812542412e-05	3.541788230279177e-05	6.905013717677763e-05	2.223154271964934e-05	9.128922638724903e-06
B4U62_04605	2.9363472159739384e-06	4.728799639096515e-05	9.286449192434947e-06	1.870636556329967e-05	1.756461163741033e-05	1.0492275992845831e-05	1.1709998997194144e-05	7.722835056112117e-06	1.0314897035049493e-05	3.107732475318972e-06	1.2032675809212562e-06
B4U62_04610	6.711057730834517e-06	6.55087671706313e-05	1.3654230303422425e-05	2.716554318325262e-05	2.2326446285864112e-05	1.6804601882170663e-05	1.682208186420236e-05	1.2230862026394325e-05	2.4344599645658773e-05	5.781456240078172e-06	1.1359519120585286e-06
B4U62_04615	5.788798797205769e-06	6.505384517639096e-06	4.320839209403153e-06	4.294828828308589e-06	4.786442406044581e-06	3.923360112898612e-06	4.278242931858738e-06	4.746930570204246e-06	5.3679566202808624e-06	2.3895590041318164e-06	3.8676457958183195e-07
B4U62_04620	3.7707282825165465e-05	2.2153697543470033e-06	1.2818348708865568e-06	1.3707074104097713e-06	3.068352188212199e-06	5.149353925032107e-06	5.051775154744153e-06	7.943157840423344e-06	3.2394656135129846e-05	6.855514579488917e-06	1.5975058721858253e-06
B4U62_04625	3.721906072322118e-05	1.8003040835109276e-06	1.2776261309337242e-06	9.027347218737794e-07	3.320369895750194e-06	4.466882931086801e-06	3.9319047943711044e-06	6.402770449028812e-06	1.3425698549386461e-05	5.855380174320093e-06	1.1639889417351323e-06
B4U62_04630	0.0001008791774503131	3.337252518917812e-06	2.679641850416187e-06	2.274914009061184e-06	5.3130395353594975e-06	7.493219504965005e-06	6.541581870687829e-06	1.0410507515360856e-05	2.2633913895734512e-05	7.3285509775549615e-06	1.4430049035159793e-06
